f	pi	p0
0.02564	9033.0	5189.0
0.05128	3913.0	2432.0
0.07692	2525.0	1791.0
0.10256	1740.0	1206.0
0.12821	1369.0	874.0
0.15385	1158.0	786.0
0.17949	966.0	635.0
0.20513	787.0	609.0
0.23077	728.0	500.0
0.25641	651.0	387.0
0.28205	556.0	441.0
0.30769	518.0	342.0
0.33333	497.0	397.0
0.35897	393.0	378.0
0.38462	468.0	255.0
0.41026	329.0	233.0
0.4359	372.0	245.0
0.46154	272.0	228.0
0.48718	255.0	206.0
0.51282	275.0	223.0
0.53846	255.0	196.0
0.5641	256.0	217.0
0.58974	252.0	190.0
0.61538	197.0	204.0
0.64103	202.0	167.0
0.66667	215.0	194.0
0.69231	208.0	202.0
0.71795	220.0	157.0
0.74359	224.0	122.0
0.76923	148.0	143.0
0.79487	178.0	195.0
0.82051	181.0	160.0
0.84615	192.0	131.0
0.87179	174.0	111.0
0.89744	166.0	105.0
0.92308	180.0	114.0
0.94872	156.0	129.0
0.97436	158.0	126.0
1.0	145.0	96.0
