f	pi	p0
0.02564	9015.0	5208.0
0.05128	3848.0	2558.0
0.07692	2464.0	1696.0
0.10256	1770.0	1219.0
0.12821	1331.0	893.0
0.15385	1183.0	790.0
0.17949	1059.0	673.0
0.20513	759.0	622.0
0.23077	697.0	496.0
0.25641	658.0	410.0
0.28205	547.0	470.0
0.30769	505.0	365.0
0.33333	542.0	393.0
0.35897	400.0	351.0
0.38462	449.0	259.0
0.41026	321.0	279.0
0.4359	385.0	258.0
0.46154	284.0	231.0
0.48718	239.0	205.0
0.51282	276.0	196.0
0.53846	273.0	209.0
0.5641	227.0	199.0
0.58974	273.0	196.0
0.61538	231.0	221.0
0.64103	196.0	179.0
0.66667	205.0	159.0
0.69231	217.0	170.0
0.71795	206.0	181.0
0.74359	170.0	130.0
0.76923	158.0	136.0
0.79487	141.0	147.0
0.82051	186.0	173.0
0.84615	219.0	143.0
0.87179	174.0	127.0
0.89744	169.0	133.0
0.92308	168.0	146.0
0.94872	160.0	102.0
0.97436	153.0	133.0
1.0	160.0	117.0
