f	pi	p0
0.02564	9087.0	5274.0
0.05128	3862.0	2580.0
0.07692	2496.0	1793.0
0.10256	1766.0	1220.0
0.12821	1366.0	981.0
0.15385	1187.0	797.0
0.17949	1055.0	659.0
0.20513	751.0	577.0
0.23077	715.0	489.0
0.25641	660.0	436.0
0.28205	507.0	461.0
0.30769	465.0	356.0
0.33333	572.0	372.0
0.35897	398.0	331.0
0.38462	413.0	278.0
0.41026	315.0	257.0
0.4359	385.0	242.0
0.46154	299.0	264.0
0.48718	264.0	194.0
0.51282	278.0	230.0
0.53846	274.0	187.0
0.5641	217.0	195.0
0.58974	282.0	194.0
0.61538	218.0	221.0
0.64103	200.0	176.0
0.66667	225.0	190.0
0.69231	224.0	181.0
0.71795	217.0	154.0
0.74359	180.0	139.0
0.76923	146.0	136.0
0.79487	144.0	159.0
0.82051	166.0	166.0
0.84615	207.0	142.0
0.87179	170.0	124.0
0.89744	148.0	126.0
0.92308	184.0	139.0
0.94872	183.0	117.0
0.97436	153.0	142.0
1.0	135.0	100.0
