f	pi	p0
0.02564	8961.0	5062.0
0.05128	3876.0	2586.0
0.07692	2454.0	1730.0
0.10256	1776.0	1228.0
0.12821	1382.0	920.0
0.15385	1168.0	836.0
0.17949	992.0	664.0
0.20513	761.0	610.0
0.23077	715.0	499.0
0.25641	628.0	426.0
0.28205	526.0	444.0
0.30769	512.0	359.0
0.33333	508.0	360.0
0.35897	420.0	341.0
0.38462	411.0	268.0
0.41026	305.0	265.0
0.4359	347.0	270.0
0.46154	301.0	231.0
0.48718	239.0	217.0
0.51282	303.0	238.0
0.53846	268.0	230.0
0.5641	239.0	201.0
0.58974	253.0	188.0
0.61538	214.0	203.0
0.64103	204.0	181.0
0.66667	238.0	166.0
0.69231	207.0	172.0
0.71795	192.0	173.0
0.74359	180.0	120.0
0.76923	147.0	126.0
0.79487	141.0	166.0
0.82051	190.0	159.0
0.84615	185.0	146.0
0.87179	170.0	92.0
0.89744	151.0	99.0
0.92308	193.0	135.0
0.94872	179.0	125.0
0.97436	147.0	150.0
1.0	118.0	104.0
