f	pi	p0
0.02564	8862.0	5083.0
0.05128	3794.0	2548.0
0.07692	2509.0	1856.0
0.10256	1746.0	1229.0
0.12821	1291.0	905.0
0.15385	1183.0	833.0
0.17949	996.0	689.0
0.20513	728.0	594.0
0.23077	718.0	530.0
0.25641	676.0	431.0
0.28205	552.0	418.0
0.30769	466.0	316.0
0.33333	482.0	342.0
0.35897	434.0	350.0
0.38462	455.0	239.0
0.41026	311.0	281.0
0.4359	364.0	242.0
0.46154	266.0	226.0
0.48718	236.0	189.0
0.51282	290.0	233.0
0.53846	279.0	224.0
0.5641	268.0	208.0
0.58974	277.0	196.0
0.61538	181.0	221.0
0.64103	227.0	164.0
0.66667	240.0	194.0
0.69231	198.0	179.0
0.71795	186.0	150.0
0.74359	199.0	140.0
0.76923	168.0	171.0
0.79487	196.0	148.0
0.82051	177.0	192.0
0.84615	204.0	143.0
0.87179	178.0	117.0
0.89744	154.0	123.0
0.92308	192.0	130.0
0.94872	202.0	117.0
0.97436	176.0	120.0
1.0	144.0	111.0
