f	pi	p0
0.02564	9168.0	4966.0
0.05128	3891.0	2599.0
0.07692	2542.0	1747.0
0.10256	1782.0	1184.0
0.12821	1380.0	894.0
0.15385	1225.0	796.0
0.17949	958.0	608.0
0.20513	778.0	635.0
0.23077	698.0	484.0
0.25641	661.0	431.0
0.28205	567.0	440.0
0.30769	491.0	355.0
0.33333	447.0	353.0
0.35897	428.0	342.0
0.38462	412.0	258.0
0.41026	318.0	243.0
0.4359	386.0	248.0
0.46154	313.0	210.0
0.48718	229.0	180.0
0.51282	261.0	223.0
0.53846	243.0	216.0
0.5641	213.0	194.0
0.58974	292.0	172.0
0.61538	181.0	200.0
0.64103	202.0	176.0
0.66667	215.0	213.0
0.69231	212.0	175.0
0.71795	210.0	172.0
0.74359	215.0	138.0
0.76923	163.0	157.0
0.79487	192.0	175.0
0.82051	193.0	157.0
0.84615	181.0	141.0
0.87179	152.0	119.0
0.89744	154.0	102.0
0.92308	175.0	128.0
0.94872	138.0	116.0
0.97436	160.0	116.0
1.0	134.0	109.0
