f	pi	p0
0.02564	9006.0	5059.0
0.05128	3864.0	2597.0
0.07692	2412.0	1787.0
0.10256	1695.0	1221.0
0.12821	1385.0	889.0
0.15385	1146.0	798.0
0.17949	997.0	639.0
0.20513	761.0	625.0
0.23077	706.0	507.0
0.25641	620.0	400.0
0.28205	600.0	409.0
0.30769	532.0	405.0
0.33333	506.0	397.0
0.35897	374.0	336.0
0.38462	420.0	252.0
0.41026	325.0	287.0
0.4359	381.0	226.0
0.46154	346.0	213.0
0.48718	276.0	201.0
0.51282	249.0	206.0
0.53846	284.0	207.0
0.5641	242.0	209.0
0.58974	271.0	205.0
0.61538	207.0	217.0
0.64103	206.0	139.0
0.66667	209.0	157.0
0.69231	192.0	171.0
0.71795	210.0	162.0
0.74359	179.0	124.0
0.76923	162.0	156.0
0.79487	195.0	171.0
0.82051	162.0	154.0
0.84615	175.0	143.0
0.87179	154.0	109.0
0.89744	164.0	118.0
0.92308	180.0	160.0
0.94872	186.0	112.0
0.97436	163.0	124.0
1.0	147.0	105.0
