f	pi	p0
0.02564	8967.0	5211.0
0.05128	4015.0	2475.0
0.07692	2546.0	1780.0
0.10256	1747.0	1153.0
0.12821	1373.0	933.0
0.15385	1159.0	835.0
0.17949	991.0	622.0
0.20513	734.0	580.0
0.23077	725.0	499.0
0.25641	653.0	416.0
0.28205	599.0	425.0
0.30769	533.0	357.0
0.33333	479.0	374.0
0.35897	394.0	348.0
0.38462	439.0	278.0
0.41026	313.0	283.0
0.4359	365.0	263.0
0.46154	338.0	245.0
0.48718	229.0	210.0
0.51282	260.0	232.0
0.53846	277.0	203.0
0.5641	230.0	193.0
0.58974	278.0	205.0
0.61538	188.0	182.0
0.64103	206.0	185.0
0.66667	227.0	189.0
0.69231	213.0	176.0
0.71795	245.0	197.0
0.74359	164.0	133.0
0.76923	157.0	152.0
0.79487	156.0	164.0
0.82051	177.0	151.0
0.84615	182.0	109.0
0.87179	141.0	116.0
0.89744	173.0	140.0
0.92308	173.0	118.0
0.94872	195.0	134.0
0.97436	140.0	143.0
1.0	129.0	112.0
