f	pi	p0
0.02564	9186.0	5274.0
0.05128	3829.0	2540.0
0.07692	2397.0	1745.0
0.10256	1743.0	1216.0
0.12821	1311.0	900.0
0.15385	1154.0	850.0
0.17949	987.0	626.0
0.20513	771.0	572.0
0.23077	716.0	512.0
0.25641	689.0	405.0
0.28205	567.0	446.0
0.30769	497.0	368.0
0.33333	516.0	369.0
0.35897	411.0	337.0
0.38462	448.0	301.0
0.41026	375.0	267.0
0.4359	379.0	258.0
0.46154	283.0	232.0
0.48718	254.0	226.0
0.51282	250.0	224.0
0.53846	288.0	218.0
0.5641	236.0	206.0
0.58974	289.0	206.0
0.61538	200.0	224.0
0.64103	210.0	186.0
0.66667	214.0	178.0
0.69231	204.0	191.0
0.71795	208.0	185.0
0.74359	221.0	136.0
0.76923	164.0	118.0
0.79487	180.0	193.0
0.82051	176.0	157.0
0.84615	176.0	163.0
0.87179	156.0	111.0
0.89744	165.0	125.0
0.92308	190.0	150.0
0.94872	183.0	103.0
0.97436	138.0	112.0
1.0	136.0	103.0
