f	pi	p0
0.02564	8968.0	5190.0
0.05128	3681.0	2523.0
0.07692	2492.0	1761.0
0.10256	1785.0	1218.0
0.12821	1364.0	849.0
0.15385	1098.0	786.0
0.17949	1069.0	700.0
0.20513	750.0	641.0
0.23077	721.0	510.0
0.25641	667.0	395.0
0.28205	583.0	375.0
0.30769	490.0	339.0
0.33333	503.0	377.0
0.35897	388.0	340.0
0.38462	448.0	279.0
0.41026	340.0	258.0
0.4359	374.0	240.0
0.46154	300.0	237.0
0.48718	244.0	232.0
0.51282	270.0	247.0
0.53846	255.0	204.0
0.5641	243.0	223.0
0.58974	257.0	181.0
0.61538	185.0	212.0
0.64103	198.0	167.0
0.66667	221.0	187.0
0.69231	218.0	165.0
0.71795	200.0	164.0
0.74359	188.0	137.0
0.76923	172.0	148.0
0.79487	170.0	153.0
0.82051	167.0	169.0
0.84615	200.0	121.0
0.87179	165.0	121.0
0.89744	155.0	133.0
0.92308	151.0	148.0
0.94872	181.0	122.0
0.97436	173.0	96.0
1.0	160.0	107.0
