f	pi	p0
0.02564	9144.0	5190.0
0.05128	3981.0	2529.0
0.07692	2446.0	1768.0
0.10256	1781.0	1233.0
0.12821	1440.0	913.0
0.15385	1233.0	827.0
0.17949	1038.0	675.0
0.20513	747.0	602.0
0.23077	700.0	495.0
0.25641	635.0	444.0
0.28205	525.0	431.0
0.30769	522.0	364.0
0.33333	503.0	369.0
0.35897	401.0	383.0
0.38462	435.0	283.0
0.41026	327.0	283.0
0.4359	367.0	266.0
0.46154	284.0	224.0
0.48718	251.0	238.0
0.51282	248.0	229.0
0.53846	276.0	215.0
0.5641	205.0	187.0
0.58974	283.0	197.0
0.61538	229.0	221.0
0.64103	230.0	141.0
0.66667	209.0	180.0
0.69231	207.0	174.0
0.71795	197.0	159.0
0.74359	201.0	145.0
0.76923	153.0	127.0
0.79487	162.0	169.0
0.82051	162.0	180.0
0.84615	170.0	128.0
0.87179	194.0	146.0
0.89744	129.0	111.0
0.92308	179.0	134.0
0.94872	161.0	105.0
0.97436	173.0	132.0
1.0	138.0	108.0
