f	pi	p0
0.02564	9129.0	5206.0
0.05128	3726.0	2508.0
0.07692	2433.0	1816.0
0.10256	1837.0	1185.0
0.12821	1407.0	974.0
0.15385	1196.0	808.0
0.17949	1021.0	694.0
0.20513	807.0	603.0
0.23077	751.0	484.0
0.25641	662.0	418.0
0.28205	561.0	421.0
0.30769	545.0	360.0
0.33333	538.0	393.0
0.35897	409.0	318.0
0.38462	441.0	327.0
0.41026	324.0	256.0
0.4359	355.0	265.0
0.46154	298.0	214.0
0.48718	252.0	216.0
0.51282	253.0	218.0
0.53846	259.0	205.0
0.5641	236.0	209.0
0.58974	253.0	214.0
0.61538	211.0	219.0
0.64103	215.0	176.0
0.66667	206.0	168.0
0.69231	202.0	209.0
0.71795	258.0	191.0
0.74359	186.0	116.0
0.76923	169.0	159.0
0.79487	137.0	166.0
0.82051	161.0	155.0
0.84615	187.0	129.0
0.87179	173.0	90.0
0.89744	142.0	99.0
0.92308	172.0	127.0
0.94872	199.0	113.0
0.97436	152.0	142.0
1.0	120.0	100.0
