f	pi	p0
0.02564	9054.0	5130.0
0.05128	3932.0	2571.0
0.07692	2577.0	1743.0
0.10256	1708.0	1148.0
0.12821	1402.0	960.0
0.15385	1214.0	806.0
0.17949	1042.0	627.0
0.20513	745.0	622.0
0.23077	684.0	505.0
0.25641	627.0	424.0
0.28205	576.0	451.0
0.30769	521.0	372.0
0.33333	514.0	355.0
0.35897	387.0	335.0
0.38462	420.0	291.0
0.41026	337.0	282.0
0.4359	386.0	243.0
0.46154	308.0	239.0
0.48718	279.0	231.0
0.51282	289.0	228.0
0.53846	263.0	207.0
0.5641	264.0	199.0
0.58974	253.0	191.0
0.61538	203.0	205.0
0.64103	216.0	179.0
0.66667	223.0	200.0
0.69231	214.0	172.0
0.71795	206.0	168.0
0.74359	159.0	114.0
0.76923	160.0	153.0
0.79487	162.0	136.0
0.82051	182.0	165.0
0.84615	181.0	108.0
0.87179	172.0	104.0
0.89744	161.0	141.0
0.92308	163.0	121.0
0.94872	165.0	107.0
0.97436	160.0	150.0
1.0	138.0	106.0
