f	pi	p0
0.02564	9093.0	5090.0
0.05128	3805.0	2562.0
0.07692	2437.0	1835.0
0.10256	1782.0	1219.0
0.12821	1380.0	899.0
0.15385	1154.0	820.0
0.17949	1019.0	645.0
0.20513	832.0	609.0
0.23077	714.0	479.0
0.25641	645.0	411.0
0.28205	571.0	418.0
0.30769	568.0	370.0
0.33333	499.0	355.0
0.35897	428.0	400.0
0.38462	386.0	273.0
0.41026	308.0	268.0
0.4359	414.0	276.0
0.46154	282.0	249.0
0.48718	286.0	227.0
0.51282	263.0	243.0
0.53846	255.0	214.0
0.5641	216.0	188.0
0.58974	280.0	203.0
0.61538	197.0	201.0
0.64103	168.0	157.0
0.66667	219.0	198.0
0.69231	210.0	194.0
0.71795	208.0	143.0
0.74359	152.0	109.0
0.76923	149.0	149.0
0.79487	189.0	140.0
0.82051	178.0	175.0
0.84615	165.0	125.0
0.87179	162.0	133.0
0.89744	160.0	128.0
0.92308	159.0	145.0
0.94872	154.0	123.0
0.97436	141.0	123.0
1.0	127.0	113.0
