f	pi	p0
0.02564	9051.0	5073.0
0.05128	3917.0	2535.0
0.07692	2541.0	1722.0
0.10256	1805.0	1179.0
0.12821	1370.0	861.0
0.15385	1165.0	809.0
0.17949	980.0	585.0
0.20513	721.0	587.0
0.23077	691.0	460.0
0.25641	640.0	370.0
0.28205	539.0	406.0
0.30769	527.0	348.0
0.33333	477.0	380.0
0.35897	416.0	377.0
0.38462	414.0	265.0
0.41026	361.0	243.0
0.4359	369.0	252.0
0.46154	277.0	257.0
0.48718	251.0	247.0
0.51282	289.0	230.0
0.53846	262.0	186.0
0.5641	248.0	190.0
0.58974	286.0	198.0
0.61538	190.0	212.0
0.64103	196.0	152.0
0.66667	223.0	171.0
0.69231	234.0	185.0
0.71795	195.0	175.0
0.74359	171.0	125.0
0.76923	166.0	129.0
0.79487	168.0	178.0
0.82051	181.0	170.0
0.84615	187.0	140.0
0.87179	146.0	103.0
0.89744	154.0	110.0
0.92308	176.0	135.0
0.94872	170.0	109.0
0.97436	193.0	113.0
1.0	165.0	121.0
