f	pi	p0
0.02564	9066.0	5283.0
0.05128	3865.0	2452.0
0.07692	2484.0	1843.0
0.10256	1749.0	1233.0
0.12821	1384.0	903.0
0.15385	1256.0	778.0
0.17949	985.0	625.0
0.20513	811.0	583.0
0.23077	709.0	521.0
0.25641	640.0	360.0
0.28205	554.0	469.0
0.30769	558.0	384.0
0.33333	491.0	357.0
0.35897	400.0	345.0
0.38462	461.0	245.0
0.41026	345.0	257.0
0.4359	365.0	265.0
0.46154	290.0	233.0
0.48718	256.0	193.0
0.51282	293.0	283.0
0.53846	262.0	229.0
0.5641	239.0	183.0
0.58974	222.0	182.0
0.61538	217.0	207.0
0.64103	205.0	168.0
0.66667	199.0	201.0
0.69231	205.0	158.0
0.71795	198.0	157.0
0.74359	193.0	145.0
0.76923	171.0	142.0
0.79487	152.0	160.0
0.82051	162.0	168.0
0.84615	181.0	122.0
0.87179	177.0	108.0
0.89744	141.0	109.0
0.92308	170.0	137.0
0.94872	158.0	95.0
0.97436	165.0	127.0
1.0	118.0	113.0
