f	pi	p0
0.02564	8909.0	5101.0
0.05128	3893.0	2492.0
0.07692	2446.0	1763.0
0.10256	1750.0	1212.0
0.12821	1355.0	916.0
0.15385	1152.0	772.0
0.17949	987.0	729.0
0.20513	752.0	611.0
0.23077	662.0	501.0
0.25641	616.0	423.0
0.28205	558.0	422.0
0.30769	517.0	333.0
0.33333	475.0	376.0
0.35897	410.0	348.0
0.38462	426.0	298.0
0.41026	333.0	261.0
0.4359	368.0	225.0
0.46154	295.0	232.0
0.48718	268.0	204.0
0.51282	301.0	227.0
0.53846	271.0	194.0
0.5641	224.0	176.0
0.58974	283.0	189.0
0.61538	195.0	200.0
0.64103	168.0	171.0
0.66667	186.0	173.0
0.69231	178.0	178.0
0.71795	186.0	160.0
0.74359	191.0	135.0
0.76923	156.0	152.0
0.79487	161.0	154.0
0.82051	176.0	152.0
0.84615	196.0	132.0
0.87179	165.0	123.0
0.89744	136.0	118.0
0.92308	149.0	103.0
0.94872	170.0	107.0
0.97436	171.0	123.0
1.0	129.0	108.0
