f	pi	p0
0.02564	9069.0	5157.0
0.05128	3866.0	2468.0
0.07692	2519.0	1704.0
0.10256	1797.0	1161.0
0.12821	1400.0	970.0
0.15385	1162.0	865.0
0.17949	987.0	627.0
0.20513	761.0	598.0
0.23077	685.0	494.0
0.25641	660.0	429.0
0.28205	598.0	433.0
0.30769	493.0	350.0
0.33333	499.0	388.0
0.35897	389.0	354.0
0.38462	414.0	291.0
0.41026	345.0	249.0
0.4359	372.0	274.0
0.46154	325.0	251.0
0.48718	293.0	242.0
0.51282	290.0	256.0
0.53846	287.0	204.0
0.5641	244.0	205.0
0.58974	271.0	191.0
0.61538	222.0	220.0
0.64103	214.0	180.0
0.66667	244.0	180.0
0.69231	221.0	166.0
0.71795	194.0	168.0
0.74359	203.0	133.0
0.76923	149.0	137.0
0.79487	161.0	189.0
0.82051	192.0	174.0
0.84615	186.0	126.0
0.87179	177.0	106.0
0.89744	167.0	105.0
0.92308	145.0	120.0
0.94872	172.0	116.0
0.97436	174.0	139.0
1.0	142.0	132.0
