f	pi	p0
0.02564	9026.0	5161.0
0.05128	3917.0	2616.0
0.07692	2463.0	1735.0
0.10256	1822.0	1233.0
0.12821	1427.0	941.0
0.15385	1148.0	802.0
0.17949	1043.0	692.0
0.20513	788.0	630.0
0.23077	774.0	521.0
0.25641	641.0	413.0
0.28205	551.0	428.0
0.30769	525.0	394.0
0.33333	514.0	393.0
0.35897	432.0	346.0
0.38462	427.0	279.0
0.41026	332.0	302.0
0.4359	373.0	260.0
0.46154	300.0	241.0
0.48718	249.0	229.0
0.51282	254.0	247.0
0.53846	283.0	183.0
0.5641	212.0	204.0
0.58974	243.0	217.0
0.61538	214.0	223.0
0.64103	204.0	175.0
0.66667	207.0	193.0
0.69231	194.0	186.0
0.71795	207.0	149.0
0.74359	187.0	130.0
0.76923	162.0	149.0
0.79487	152.0	179.0
0.82051	162.0	152.0
0.84615	197.0	122.0
0.87179	161.0	90.0
0.89744	152.0	116.0
0.92308	180.0	141.0
0.94872	168.0	104.0
0.97436	155.0	123.0
1.0	145.0	117.0
