f	pi	p0
0.02564	5991.0	5142.0
0.05128	2372.0	2471.0
0.07692	1398.0	1723.0
0.10256	1056.0	1269.0
0.12821	725.0	960.0
0.15385	553.0	805.0
0.17949	445.0	730.0
0.20513	428.0	543.0
0.23077	353.0	479.0
0.25641	366.0	554.0
0.28205	302.0	449.0
0.30769	299.0	400.0
0.33333	225.0	354.0
0.35897	209.0	366.0
0.38462	179.0	355.0
0.41026	172.0	281.0
0.4359	178.0	242.0
0.46154	131.0	260.0
0.48718	117.0	233.0
0.51282	145.0	275.0
0.53846	127.0	188.0
0.5641	104.0	165.0
0.58974	103.0	215.0
0.61538	94.0	195.0
0.64103	104.0	185.0
0.66667	113.0	188.0
0.69231	66.0	182.0
0.71795	85.0	166.0
0.74359	93.0	134.0
0.76923	106.0	183.0
0.79487	86.0	138.0
0.82051	74.0	137.0
0.84615	71.0	118.0
0.87179	62.0	133.0
0.89744	65.0	141.0
0.92308	70.0	125.0
0.94872	64.0	124.0
0.97436	48.0	113.0
1.0	58.0	113.0
