f	pi	p0
0.02564	5967.0	5215.0
0.05128	2357.0	2517.0
0.07692	1408.0	1744.0
0.10256	1104.0	1217.0
0.12821	709.0	940.0
0.15385	579.0	790.0
0.17949	436.0	670.0
0.20513	457.0	576.0
0.23077	327.0	510.0
0.25641	342.0	501.0
0.28205	290.0	404.0
0.30769	253.0	442.0
0.33333	219.0	319.0
0.35897	227.0	321.0
0.38462	186.0	296.0
0.41026	178.0	294.0
0.4359	175.0	271.0
0.46154	154.0	258.0
0.48718	123.0	268.0
0.51282	153.0	249.0
0.53846	138.0	200.0
0.5641	102.0	176.0
0.58974	112.0	215.0
0.61538	100.0	192.0
0.64103	115.0	226.0
0.66667	101.0	187.0
0.69231	68.0	168.0
0.71795	87.0	146.0
0.74359	107.0	135.0
0.76923	90.0	194.0
0.79487	108.0	139.0
0.82051	95.0	110.0
0.84615	67.0	126.0
0.87179	63.0	141.0
0.89744	78.0	113.0
0.92308	62.0	159.0
0.94872	73.0	109.0
0.97436	59.0	111.0
1.0	60.0	106.0
