f	pi	p0
0.02564	5880.0	5217.0
0.05128	2391.0	2505.0
0.07692	1470.0	1646.0
0.10256	1070.0	1222.0
0.12821	747.0	993.0
0.15385	534.0	850.0
0.17949	468.0	675.0
0.20513	420.0	586.0
0.23077	325.0	443.0
0.25641	346.0	486.0
0.28205	321.0	405.0
0.30769	277.0	451.0
0.33333	212.0	364.0
0.35897	230.0	358.0
0.38462	207.0	337.0
0.41026	185.0	314.0
0.4359	185.0	250.0
0.46154	145.0	253.0
0.48718	131.0	260.0
0.51282	142.0	245.0
0.53846	138.0	213.0
0.5641	114.0	215.0
0.58974	108.0	161.0
0.61538	101.0	221.0
0.64103	94.0	192.0
0.66667	127.0	190.0
0.69231	83.0	148.0
0.71795	76.0	162.0
0.74359	97.0	151.0
0.76923	96.0	176.0
0.79487	92.0	128.0
0.82051	79.0	149.0
0.84615	81.0	114.0
0.87179	74.0	143.0
0.89744	85.0	150.0
0.92308	49.0	140.0
0.94872	69.0	108.0
0.97436	53.0	125.0
1.0	56.0	99.0
