f	pi	p0
0.02564	6050.0	5214.0
0.05128	2406.0	2561.0
0.07692	1431.0	1618.0
0.10256	1071.0	1208.0
0.12821	738.0	956.0
0.15385	557.0	807.0
0.17949	425.0	709.0
0.20513	418.0	579.0
0.23077	316.0	464.0
0.25641	364.0	505.0
0.28205	306.0	429.0
0.30769	282.0	389.0
0.33333	215.0	370.0
0.35897	212.0	361.0
0.38462	175.0	298.0
0.41026	168.0	263.0
0.4359	200.0	244.0
0.46154	136.0	244.0
0.48718	141.0	236.0
0.51282	122.0	242.0
0.53846	139.0	203.0
0.5641	96.0	178.0
0.58974	99.0	208.0
0.61538	105.0	190.0
0.64103	113.0	169.0
0.66667	112.0	143.0
0.69231	68.0	165.0
0.71795	69.0	187.0
0.74359	96.0	153.0
0.76923	86.0	159.0
0.79487	94.0	137.0
0.82051	91.0	125.0
0.84615	78.0	125.0
0.87179	67.0	161.0
0.89744	66.0	135.0
0.92308	53.0	137.0
0.94872	53.0	100.0
0.97436	51.0	131.0
1.0	52.0	109.0
