f	pi	p0
0.02564	5937.0	5329.0
0.05128	2449.0	2473.0
0.07692	1469.0	1743.0
0.10256	1057.0	1231.0
0.12821	738.0	981.0
0.15385	593.0	844.0
0.17949	476.0	694.0
0.20513	428.0	588.0
0.23077	359.0	525.0
0.25641	366.0	510.0
0.28205	278.0	433.0
0.30769	250.0	415.0
0.33333	208.0	334.0
0.35897	227.0	335.0
0.38462	193.0	312.0
0.41026	166.0	286.0
0.4359	148.0	259.0
0.46154	130.0	212.0
0.48718	123.0	234.0
0.51282	143.0	282.0
0.53846	150.0	230.0
0.5641	102.0	168.0
0.58974	111.0	176.0
0.61538	99.0	201.0
0.64103	90.0	205.0
0.66667	117.0	196.0
0.69231	76.0	167.0
0.71795	85.0	191.0
0.74359	107.0	152.0
0.76923	112.0	187.0
0.79487	107.0	147.0
0.82051	96.0	132.0
0.84615	58.0	117.0
0.87179	45.0	133.0
0.89744	68.0	145.0
0.92308	75.0	173.0
0.94872	46.0	97.0
0.97436	64.0	134.0
1.0	46.0	93.0
