f	pi	p0
0.02564	5961.0	5150.0
0.05128	2420.0	2502.0
0.07692	1415.0	1688.0
0.10256	1068.0	1234.0
0.12821	693.0	932.0
0.15385	541.0	803.0
0.17949	433.0	699.0
0.20513	450.0	588.0
0.23077	350.0	474.0
0.25641	330.0	513.0
0.28205	330.0	437.0
0.30769	245.0	433.0
0.33333	228.0	343.0
0.35897	207.0	321.0
0.38462	184.0	328.0
0.41026	183.0	305.0
0.4359	191.0	238.0
0.46154	138.0	257.0
0.48718	131.0	240.0
0.51282	139.0	234.0
0.53846	117.0	215.0
0.5641	119.0	161.0
0.58974	108.0	203.0
0.61538	97.0	209.0
0.64103	115.0	199.0
0.66667	92.0	174.0
0.69231	59.0	164.0
0.71795	72.0	164.0
0.74359	97.0	159.0
0.76923	104.0	180.0
0.79487	101.0	132.0
0.82051	80.0	147.0
0.84615	92.0	112.0
0.87179	63.0	125.0
0.89744	60.0	140.0
0.92308	66.0	161.0
0.94872	62.0	120.0
0.97436	46.0	98.0
1.0	67.0	110.0
