f	pi	p0
0.02564	5877.0	5134.0
0.05128	2370.0	2465.0
0.07692	1507.0	1702.0
0.10256	1028.0	1257.0
0.12821	757.0	904.0
0.15385	546.0	791.0
0.17949	494.0	730.0
0.20513	403.0	580.0
0.23077	350.0	485.0
0.25641	353.0	552.0
0.28205	301.0	443.0
0.30769	251.0	425.0
0.33333	223.0	324.0
0.35897	226.0	342.0
0.38462	211.0	309.0
0.41026	201.0	305.0
0.4359	186.0	269.0
0.46154	125.0	245.0
0.48718	117.0	212.0
0.51282	128.0	250.0
0.53846	157.0	232.0
0.5641	103.0	152.0
0.58974	102.0	203.0
0.61538	99.0	192.0
0.64103	112.0	168.0
0.66667	94.0	176.0
0.69231	71.0	150.0
0.71795	92.0	167.0
0.74359	99.0	163.0
0.76923	86.0	170.0
0.79487	78.0	139.0
0.82051	78.0	134.0
0.84615	76.0	109.0
0.87179	55.0	112.0
0.89744	88.0	134.0
0.92308	58.0	139.0
0.94872	60.0	113.0
0.97436	46.0	116.0
1.0	49.0	118.0
