f	pi	p0
0.02564	5910.0	5125.0
0.05128	2338.0	2522.0
0.07692	1370.0	1631.0
0.10256	1083.0	1277.0
0.12821	745.0	959.0
0.15385	561.0	824.0
0.17949	454.0	697.0
0.20513	403.0	606.0
0.23077	338.0	487.0
0.25641	350.0	474.0
0.28205	283.0	427.0
0.30769	289.0	426.0
0.33333	240.0	357.0
0.35897	198.0	350.0
0.38462	206.0	323.0
0.41026	172.0	292.0
0.4359	177.0	246.0
0.46154	149.0	244.0
0.48718	136.0	231.0
0.51282	133.0	256.0
0.53846	121.0	197.0
0.5641	104.0	180.0
0.58974	114.0	190.0
0.61538	81.0	203.0
0.64103	103.0	194.0
0.66667	117.0	206.0
0.69231	75.0	159.0
0.71795	74.0	133.0
0.74359	82.0	143.0
0.76923	102.0	208.0
0.79487	88.0	139.0
0.82051	76.0	139.0
0.84615	63.0	107.0
0.87179	83.0	157.0
0.89744	62.0	132.0
0.92308	67.0	175.0
0.94872	77.0	128.0
0.97436	61.0	139.0
1.0	44.0	106.0
