f	pi	p0
0.02564	6019.0	5215.0
0.05128	2362.0	2478.0
0.07692	1420.0	1746.0
0.10256	1059.0	1228.0
0.12821	733.0	987.0
0.15385	594.0	818.0
0.17949	431.0	670.0
0.20513	384.0	586.0
0.23077	352.0	482.0
0.25641	354.0	504.0
0.28205	288.0	445.0
0.30769	273.0	456.0
0.33333	210.0	339.0
0.35897	231.0	329.0
0.38462	183.0	298.0
0.41026	169.0	295.0
0.4359	201.0	238.0
0.46154	159.0	276.0
0.48718	124.0	240.0
0.51282	154.0	259.0
0.53846	119.0	207.0
0.5641	101.0	192.0
0.58974	106.0	203.0
0.61538	104.0	233.0
0.64103	126.0	168.0
0.66667	122.0	175.0
0.69231	67.0	139.0
0.71795	75.0	129.0
0.74359	114.0	159.0
0.76923	97.0	175.0
0.79487	92.0	157.0
0.82051	64.0	148.0
0.84615	65.0	120.0
0.87179	72.0	150.0
0.89744	76.0	133.0
0.92308	56.0	148.0
0.94872	49.0	119.0
0.97436	46.0	124.0
1.0	55.0	120.0
