f	pi	p0
0.02564	6021.0	5122.0
0.05128	2511.0	2503.0
0.07692	1444.0	1718.0
0.10256	1080.0	1217.0
0.12821	731.0	1025.0
0.15385	545.0	794.0
0.17949	486.0	672.0
0.20513	404.0	579.0
0.23077	361.0	507.0
0.25641	354.0	484.0
0.28205	296.0	430.0
0.30769	250.0	410.0
0.33333	235.0	320.0
0.35897	198.0	353.0
0.38462	197.0	309.0
0.41026	190.0	267.0
0.4359	181.0	220.0
0.46154	140.0	280.0
0.48718	121.0	236.0
0.51282	114.0	279.0
0.53846	128.0	203.0
0.5641	94.0	209.0
0.58974	103.0	186.0
0.61538	97.0	165.0
0.64103	115.0	192.0
0.66667	95.0	194.0
0.69231	75.0	181.0
0.71795	67.0	173.0
0.74359	117.0	162.0
0.76923	91.0	138.0
0.79487	105.0	140.0
0.82051	90.0	140.0
0.84615	85.0	113.0
0.87179	59.0	127.0
0.89744	68.0	129.0
0.92308	61.0	143.0
0.94872	66.0	107.0
0.97436	55.0	106.0
1.0	51.0	102.0
