f	pi	p0
0.02564	5862.0	5111.0
0.05128	2327.0	2505.0
0.07692	1432.0	1729.0
0.10256	1157.0	1290.0
0.12821	721.0	1008.0
0.15385	568.0	817.0
0.17949	474.0	657.0
0.20513	449.0	614.0
0.23077	325.0	488.0
0.25641	345.0	512.0
0.28205	285.0	421.0
0.30769	254.0	405.0
0.33333	198.0	337.0
0.35897	246.0	343.0
0.38462	217.0	330.0
0.41026	183.0	293.0
0.4359	187.0	271.0
0.46154	163.0	236.0
0.48718	131.0	248.0
0.51282	139.0	266.0
0.53846	146.0	205.0
0.5641	104.0	182.0
0.58974	119.0	188.0
0.61538	97.0	185.0
0.64103	117.0	211.0
0.66667	104.0	195.0
0.69231	53.0	136.0
0.71795	90.0	152.0
0.74359	105.0	117.0
0.76923	88.0	192.0
0.79487	87.0	117.0
0.82051	76.0	148.0
0.84615	96.0	116.0
0.87179	62.0	153.0
0.89744	74.0	129.0
0.92308	59.0	147.0
0.94872	62.0	92.0
0.97436	42.0	146.0
1.0	58.0	98.0
