f	pi	p0
0.02564	6066.0	5107.0
0.05128	2346.0	2417.0
0.07692	1457.0	1678.0
0.10256	1014.0	1172.0
0.12821	765.0	925.0
0.15385	513.0	784.0
0.17949	487.0	730.0
0.20513	408.0	552.0
0.23077	347.0	507.0
0.25641	375.0	525.0
0.28205	266.0	419.0
0.30769	306.0	409.0
0.33333	213.0	365.0
0.35897	220.0	373.0
0.38462	203.0	295.0
0.41026	163.0	278.0
0.4359	175.0	246.0
0.46154	147.0	220.0
0.48718	117.0	234.0
0.51282	133.0	258.0
0.53846	140.0	193.0
0.5641	109.0	187.0
0.58974	102.0	180.0
0.61538	96.0	195.0
0.64103	86.0	162.0
0.66667	95.0	199.0
0.69231	80.0	152.0
0.71795	86.0	155.0
0.74359	115.0	156.0
0.76923	103.0	153.0
0.79487	91.0	138.0
0.82051	70.0	126.0
0.84615	60.0	131.0
0.87179	80.0	139.0
0.89744	63.0	136.0
0.92308	67.0	125.0
0.94872	63.0	111.0
0.97436	63.0	105.0
1.0	54.0	94.0
