f	pi	p0
0.02564	5947.0	5250.0
0.05128	2393.0	2522.0
0.07692	1431.0	1717.0
0.10256	1072.0	1256.0
0.12821	729.0	971.0
0.15385	516.0	792.0
0.17949	415.0	679.0
0.20513	382.0	600.0
0.23077	343.0	508.0
0.25641	347.0	473.0
0.28205	275.0	453.0
0.30769	285.0	462.0
0.33333	174.0	330.0
0.35897	197.0	339.0
0.38462	198.0	302.0
0.41026	177.0	297.0
0.4359	200.0	263.0
0.46154	137.0	259.0
0.48718	131.0	231.0
0.51282	155.0	268.0
0.53846	143.0	200.0
0.5641	105.0	175.0
0.58974	112.0	238.0
0.61538	94.0	198.0
0.64103	85.0	182.0
0.66667	120.0	204.0
0.69231	66.0	140.0
0.71795	76.0	149.0
0.74359	85.0	143.0
0.76923	94.0	177.0
0.79487	82.0	148.0
0.82051	86.0	121.0
0.84615	64.0	124.0
0.87179	78.0	166.0
0.89744	69.0	125.0
0.92308	70.0	131.0
0.94872	78.0	85.0
0.97436	67.0	127.0
1.0	59.0	97.0
