f	pi	p0
0.02564	5871.0	5114.0
0.05128	2332.0	2578.0
0.07692	1438.0	1700.0
0.10256	1051.0	1241.0
0.12821	742.0	978.0
0.15385	539.0	790.0
0.17949	448.0	693.0
0.20513	389.0	544.0
0.23077	327.0	501.0
0.25641	342.0	504.0
0.28205	312.0	439.0
0.30769	274.0	426.0
0.33333	217.0	315.0
0.35897	217.0	301.0
0.38462	194.0	290.0
0.41026	167.0	249.0
0.4359	170.0	281.0
0.46154	158.0	276.0
0.48718	131.0	225.0
0.51282	123.0	274.0
0.53846	128.0	187.0
0.5641	117.0	173.0
0.58974	120.0	195.0
0.61538	90.0	203.0
0.64103	104.0	203.0
0.66667	109.0	164.0
0.69231	71.0	149.0
0.71795	89.0	155.0
0.74359	102.0	153.0
0.76923	98.0	181.0
0.79487	103.0	133.0
0.82051	68.0	129.0
0.84615	70.0	125.0
0.87179	83.0	138.0
0.89744	55.0	129.0
0.92308	65.0	149.0
0.94872	56.0	84.0
0.97436	60.0	113.0
1.0	56.0	89.0
