f	pi	p0
0.02564	5869.0	5161.0
0.05128	2321.0	2541.0
0.07692	1420.0	1708.0
0.10256	1010.0	1225.0
0.12821	755.0	1005.0
0.15385	527.0	843.0
0.17949	465.0	673.0
0.20513	406.0	560.0
0.23077	343.0	520.0
0.25641	338.0	504.0
0.28205	283.0	430.0
0.30769	267.0	406.0
0.33333	214.0	331.0
0.35897	232.0	334.0
0.38462	206.0	302.0
0.41026	148.0	291.0
0.4359	147.0	267.0
0.46154	133.0	257.0
0.48718	122.0	272.0
0.51282	140.0	253.0
0.53846	164.0	208.0
0.5641	115.0	175.0
0.58974	114.0	176.0
0.61538	88.0	183.0
0.64103	101.0	174.0
0.66667	90.0	183.0
0.69231	60.0	140.0
0.71795	93.0	177.0
0.74359	93.0	142.0
0.76923	101.0	185.0
0.79487	82.0	120.0
0.82051	85.0	130.0
0.84615	81.0	119.0
0.87179	73.0	130.0
0.89744	83.0	140.0
0.92308	64.0	143.0
0.94872	73.0	113.0
0.97436	50.0	97.0
1.0	56.0	85.0
