f	pi	p0
0.02564	6034.0	5211.0
0.05128	2410.0	2412.0
0.07692	1426.0	1702.0
0.10256	998.0	1234.0
0.12821	702.0	948.0
0.15385	516.0	766.0
0.17949	456.0	673.0
0.20513	361.0	571.0
0.23077	358.0	526.0
0.25641	353.0	474.0
0.28205	304.0	421.0
0.30769	264.0	418.0
0.33333	200.0	358.0
0.35897	186.0	322.0
0.38462	194.0	311.0
0.41026	192.0	263.0
0.4359	158.0	290.0
0.46154	147.0	237.0
0.48718	133.0	227.0
0.51282	172.0	261.0
0.53846	149.0	196.0
0.5641	90.0	172.0
0.58974	110.0	196.0
0.61538	116.0	193.0
0.64103	110.0	188.0
0.66667	129.0	184.0
0.69231	61.0	158.0
0.71795	79.0	149.0
0.74359	99.0	170.0
0.76923	96.0	157.0
0.79487	93.0	150.0
0.82051	81.0	132.0
0.84615	74.0	124.0
0.87179	72.0	125.0
0.89744	57.0	119.0
0.92308	54.0	140.0
0.94872	52.0	96.0
0.97436	59.0	119.0
1.0	56.0	108.0
