f	pi	p0
0.02564	6020.0	5166.0
0.05128	2405.0	2487.0
0.07692	1387.0	1747.0
0.10256	1086.0	1271.0
0.12821	763.0	987.0
0.15385	524.0	780.0
0.17949	469.0	717.0
0.20513	416.0	565.0
0.23077	344.0	530.0
0.25641	335.0	479.0
0.28205	261.0	424.0
0.30769	267.0	391.0
0.33333	201.0	341.0
0.35897	210.0	336.0
0.38462	187.0	314.0
0.41026	177.0	263.0
0.4359	166.0	269.0
0.46154	145.0	245.0
0.48718	132.0	250.0
0.51282	119.0	260.0
0.53846	152.0	222.0
0.5641	104.0	198.0
0.58974	115.0	209.0
0.61538	103.0	190.0
0.64103	97.0	181.0
0.66667	110.0	182.0
0.69231	65.0	152.0
0.71795	82.0	145.0
0.74359	94.0	142.0
0.76923	80.0	175.0
0.79487	99.0	162.0
0.82051	67.0	153.0
0.84615	72.0	131.0
0.87179	77.0	130.0
0.89744	58.0	116.0
0.92308	63.0	132.0
0.94872	62.0	122.0
0.97436	66.0	113.0
1.0	62.0	114.0
