f	pi	p0
0.02564	5956.0	5210.0
0.05128	2323.0	2543.0
0.07692	1500.0	1694.0
0.10256	1040.0	1315.0
0.12821	715.0	993.0
0.15385	567.0	833.0
0.17949	461.0	689.0
0.20513	413.0	536.0
0.23077	329.0	477.0
0.25641	357.0	497.0
0.28205	320.0	408.0
0.30769	261.0	405.0
0.33333	214.0	370.0
0.35897	211.0	327.0
0.38462	194.0	319.0
0.41026	163.0	277.0
0.4359	185.0	261.0
0.46154	163.0	266.0
0.48718	128.0	244.0
0.51282	151.0	252.0
0.53846	147.0	230.0
0.5641	114.0	185.0
0.58974	94.0	194.0
0.61538	99.0	187.0
0.64103	110.0	193.0
0.66667	107.0	164.0
0.69231	60.0	162.0
0.71795	92.0	158.0
0.74359	107.0	151.0
0.76923	88.0	164.0
0.79487	84.0	142.0
0.82051	81.0	132.0
0.84615	62.0	127.0
0.87179	85.0	124.0
0.89744	75.0	107.0
0.92308	57.0	106.0
0.94872	73.0	103.0
0.97436	62.0	138.0
1.0	53.0	109.0
