f	pi	p0
0.02564	6052.0	5165.0
0.05128	2417.0	2509.0
0.07692	1430.0	1741.0
0.10256	969.0	1260.0
0.12821	763.0	1021.0
0.15385	523.0	770.0
0.17949	453.0	685.0
0.20513	426.0	589.0
0.23077	358.0	524.0
0.25641	340.0	545.0
0.28205	294.0	463.0
0.30769	265.0	408.0
0.33333	209.0	342.0
0.35897	222.0	348.0
0.38462	151.0	301.0
0.41026	192.0	292.0
0.4359	172.0	241.0
0.46154	146.0	242.0
0.48718	127.0	230.0
0.51282	130.0	266.0
0.53846	141.0	233.0
0.5641	108.0	161.0
0.58974	98.0	208.0
0.61538	83.0	171.0
0.64103	115.0	209.0
0.66667	122.0	202.0
0.69231	81.0	142.0
0.71795	94.0	163.0
0.74359	110.0	154.0
0.76923	102.0	166.0
0.79487	106.0	114.0
0.82051	70.0	133.0
0.84615	80.0	126.0
0.87179	70.0	138.0
0.89744	54.0	141.0
0.92308	55.0	137.0
0.94872	65.0	119.0
0.97436	51.0	115.0
1.0	49.0	120.0
