f	pi	p0
0.02564	5967.0	5259.0
0.05128	2345.0	2426.0
0.07692	1404.0	1738.0
0.10256	1057.0	1261.0
0.12821	738.0	951.0
0.15385	588.0	773.0
0.17949	473.0	646.0
0.20513	405.0	565.0
0.23077	314.0	455.0
0.25641	334.0	489.0
0.28205	310.0	423.0
0.30769	262.0	398.0
0.33333	230.0	330.0
0.35897	211.0	343.0
0.38462	193.0	298.0
0.41026	155.0	281.0
0.4359	186.0	271.0
0.46154	162.0	296.0
0.48718	121.0	242.0
0.51282	132.0	227.0
0.53846	141.0	209.0
0.5641	113.0	175.0
0.58974	113.0	212.0
0.61538	93.0	187.0
0.64103	117.0	170.0
0.66667	104.0	196.0
0.69231	92.0	147.0
0.71795	72.0	186.0
0.74359	112.0	162.0
0.76923	91.0	183.0
0.79487	84.0	119.0
0.82051	85.0	116.0
0.84615	77.0	119.0
0.87179	77.0	130.0
0.89744	65.0	134.0
0.92308	51.0	137.0
0.94872	70.0	108.0
0.97436	62.0	128.0
1.0	54.0	98.0
