f	pi	p0
0.02564	5961.0	5177.0
0.05128	2432.0	2559.0
0.07692	1434.0	1738.0
0.10256	1088.0	1246.0
0.12821	731.0	948.0
0.15385	541.0	860.0
0.17949	463.0	708.0
0.20513	409.0	583.0
0.23077	323.0	536.0
0.25641	323.0	514.0
0.28205	289.0	444.0
0.30769	282.0	459.0
0.33333	204.0	323.0
0.35897	202.0	309.0
0.38462	208.0	319.0
0.41026	184.0	301.0
0.4359	190.0	256.0
0.46154	142.0	254.0
0.48718	129.0	219.0
0.51282	151.0	262.0
0.53846	132.0	210.0
0.5641	95.0	182.0
0.58974	127.0	205.0
0.61538	94.0	217.0
0.64103	117.0	196.0
0.66667	94.0	168.0
0.69231	77.0	134.0
0.71795	67.0	166.0
0.74359	96.0	157.0
0.76923	81.0	187.0
0.79487	92.0	137.0
0.82051	77.0	144.0
0.84615	78.0	120.0
0.87179	70.0	134.0
0.89744	76.0	146.0
0.92308	57.0	148.0
0.94872	72.0	115.0
0.97436	49.0	122.0
1.0	40.0	103.0
