f	pi	p0
0.02564	5926.0	5124.0
0.05128	2416.0	2546.0
0.07692	1429.0	1694.0
0.10256	1073.0	1237.0
0.12821	720.0	997.0
0.15385	590.0	790.0
0.17949	407.0	683.0
0.20513	406.0	574.0
0.23077	328.0	515.0
0.25641	327.0	502.0
0.28205	259.0	442.0
0.30769	267.0	417.0
0.33333	243.0	372.0
0.35897	213.0	303.0
0.38462	212.0	306.0
0.41026	183.0	268.0
0.4359	184.0	256.0
0.46154	155.0	264.0
0.48718	110.0	237.0
0.51282	128.0	244.0
0.53846	123.0	208.0
0.5641	88.0	170.0
0.58974	110.0	184.0
0.61538	104.0	187.0
0.64103	85.0	210.0
0.66667	91.0	150.0
0.69231	64.0	144.0
0.71795	79.0	165.0
0.74359	95.0	152.0
0.76923	77.0	161.0
0.79487	103.0	138.0
0.82051	72.0	150.0
0.84615	75.0	125.0
0.87179	78.0	141.0
0.89744	80.0	144.0
0.92308	56.0	138.0
0.94872	58.0	94.0
0.97436	52.0	107.0
1.0	46.0	93.0
