f	pi	p0
0.02564	6124.0	5182.0
0.05128	2321.0	2545.0
0.07692	1454.0	1713.0
0.10256	1061.0	1227.0
0.12821	738.0	971.0
0.15385	556.0	806.0
0.17949	452.0	678.0
0.20513	415.0	561.0
0.23077	377.0	525.0
0.25641	325.0	505.0
0.28205	326.0	449.0
0.30769	280.0	401.0
0.33333	208.0	347.0
0.35897	219.0	316.0
0.38462	226.0	292.0
0.41026	178.0	277.0
0.4359	186.0	240.0
0.46154	161.0	256.0
0.48718	135.0	258.0
0.51282	136.0	256.0
0.53846	150.0	190.0
0.5641	109.0	200.0
0.58974	106.0	203.0
0.61538	94.0	205.0
0.64103	109.0	201.0
0.66667	118.0	164.0
0.69231	76.0	161.0
0.71795	89.0	157.0
0.74359	123.0	178.0
0.76923	104.0	174.0
0.79487	110.0	151.0
0.82051	84.0	152.0
0.84615	73.0	133.0
0.87179	65.0	135.0
0.89744	74.0	136.0
0.92308	58.0	153.0
0.94872	62.0	111.0
0.97436	65.0	120.0
1.0	62.0	106.0
