f	pi	p0
0.02564	5971.0	5229.0
0.05128	2278.0	2516.0
0.07692	1418.0	1744.0
0.10256	1085.0	1181.0
0.12821	788.0	996.0
0.15385	572.0	860.0
0.17949	480.0	666.0
0.20513	424.0	568.0
0.23077	317.0	496.0
0.25641	352.0	515.0
0.28205	316.0	449.0
0.30769	303.0	385.0
0.33333	207.0	351.0
0.35897	220.0	363.0
0.38462	215.0	279.0
0.41026	143.0	292.0
0.4359	179.0	271.0
0.46154	138.0	248.0
0.48718	132.0	221.0
0.51282	139.0	239.0
0.53846	158.0	185.0
0.5641	109.0	188.0
0.58974	107.0	169.0
0.61538	90.0	177.0
0.64103	98.0	181.0
0.66667	98.0	189.0
0.69231	58.0	149.0
0.71795	95.0	157.0
0.74359	105.0	151.0
0.76923	83.0	179.0
0.79487	74.0	128.0
0.82051	84.0	125.0
0.84615	59.0	117.0
0.87179	73.0	143.0
0.89744	68.0	138.0
0.92308	58.0	145.0
0.94872	72.0	118.0
0.97436	60.0	105.0
1.0	59.0	96.0
