f	pi	p0
0.02564	6061.0	4992.0
0.05128	2502.0	2470.0
0.07692	1455.0	1738.0
0.10256	1144.0	1218.0
0.12821	804.0	978.0
0.15385	615.0	788.0
0.17949	432.0	695.0
0.20513	392.0	537.0
0.23077	322.0	490.0
0.25641	329.0	546.0
0.28205	297.0	454.0
0.30769	265.0	424.0
0.33333	199.0	338.0
0.35897	224.0	367.0
0.38462	206.0	298.0
0.41026	187.0	287.0
0.4359	183.0	287.0
0.46154	142.0	266.0
0.48718	126.0	225.0
0.51282	132.0	242.0
0.53846	137.0	204.0
0.5641	106.0	190.0
0.58974	121.0	206.0
0.61538	94.0	185.0
0.64103	108.0	198.0
0.66667	115.0	158.0
0.69231	68.0	171.0
0.71795	72.0	153.0
0.74359	105.0	157.0
0.76923	80.0	182.0
0.79487	77.0	131.0
0.82051	75.0	132.0
0.84615	82.0	120.0
0.87179	86.0	136.0
0.89744	68.0	151.0
0.92308	61.0	138.0
0.94872	83.0	123.0
0.97436	58.0	132.0
1.0	46.0	105.0
