f	pi	p0
0.02564	5818.0	5213.0
0.05128	2381.0	2505.0
0.07692	1387.0	1726.0
0.10256	1095.0	1226.0
0.12821	705.0	937.0
0.15385	591.0	807.0
0.17949	468.0	681.0
0.20513	399.0	550.0
0.23077	326.0	495.0
0.25641	333.0	522.0
0.28205	279.0	402.0
0.30769	284.0	437.0
0.33333	205.0	315.0
0.35897	206.0	313.0
0.38462	196.0	313.0
0.41026	185.0	286.0
0.4359	210.0	258.0
0.46154	144.0	258.0
0.48718	148.0	244.0
0.51282	135.0	260.0
0.53846	152.0	236.0
0.5641	103.0	182.0
0.58974	111.0	190.0
0.61538	103.0	188.0
0.64103	103.0	189.0
0.66667	91.0	186.0
0.69231	59.0	143.0
0.71795	82.0	141.0
0.74359	98.0	145.0
0.76923	77.0	181.0
0.79487	104.0	123.0
0.82051	81.0	132.0
0.84615	79.0	125.0
0.87179	73.0	160.0
0.89744	62.0	129.0
0.92308	57.0	168.0
0.94872	81.0	106.0
0.97436	62.0	133.0
1.0	54.0	116.0
