f	pi	p0
0.02564	5857.0	5079.0
0.05128	2274.0	2494.0
0.07692	1465.0	1670.0
0.10256	1063.0	1272.0
0.12821	737.0	943.0
0.15385	546.0	844.0
0.17949	462.0	663.0
0.20513	418.0	609.0
0.23077	346.0	477.0
0.25641	362.0	515.0
0.28205	327.0	461.0
0.30769	266.0	419.0
0.33333	231.0	372.0
0.35897	249.0	307.0
0.38462	204.0	341.0
0.41026	192.0	275.0
0.4359	173.0	257.0
0.46154	139.0	253.0
0.48718	129.0	255.0
0.51282	142.0	238.0
0.53846	146.0	219.0
0.5641	95.0	176.0
0.58974	98.0	207.0
0.61538	96.0	186.0
0.64103	99.0	148.0
0.66667	117.0	175.0
0.69231	67.0	167.0
0.71795	93.0	175.0
0.74359	90.0	145.0
0.76923	98.0	157.0
0.79487	72.0	143.0
0.82051	86.0	161.0
0.84615	78.0	111.0
0.87179	71.0	159.0
0.89744	71.0	128.0
0.92308	71.0	156.0
0.94872	56.0	103.0
0.97436	49.0	118.0
1.0	54.0	99.0
