f	pi	p0
0.02564	5967.0	5158.0
0.05128	2446.0	2557.0
0.07692	1457.0	1738.0
0.10256	1039.0	1131.0
0.12821	736.0	951.0
0.15385	534.0	818.0
0.17949	446.0	707.0
0.20513	424.0	629.0
0.23077	325.0	492.0
0.25641	345.0	496.0
0.28205	313.0	429.0
0.30769	263.0	434.0
0.33333	235.0	338.0
0.35897	207.0	354.0
0.38462	169.0	344.0
0.41026	172.0	304.0
0.4359	155.0	288.0
0.46154	161.0	241.0
0.48718	142.0	234.0
0.51282	157.0	282.0
0.53846	150.0	206.0
0.5641	98.0	175.0
0.58974	121.0	210.0
0.61538	92.0	216.0
0.64103	96.0	200.0
0.66667	93.0	183.0
0.69231	69.0	153.0
0.71795	90.0	177.0
0.74359	96.0	143.0
0.76923	109.0	174.0
0.79487	81.0	123.0
0.82051	97.0	116.0
0.84615	75.0	102.0
0.87179	85.0	120.0
0.89744	71.0	124.0
0.92308	62.0	132.0
0.94872	66.0	102.0
0.97436	55.0	119.0
1.0	59.0	104.0
