f	pi	p0	pw
0.02564	651.0	373.0	13.0
0.05128	204.0	139.0	6.0
0.07692	120.0	85.0	6.0
0.10256	77.0	78.0	2.0
0.12821	73.0	87.0	5.0
0.15385	41.0	56.0	0.0
0.17949	41.0	34.0	0.0
0.20513	51.0	43.0	1.0
0.23077	21.0	20.0	0.0
0.25641	36.0	27.0	0.0
0.28205	23.0	41.0	2.0
0.30769	20.0	32.0	0.0
0.33333	15.0	26.0	1.0
0.35897	17.0	26.0	0.0
0.38462	35.0	25.0	2.0
0.41026	10.0	20.0	0.0
0.4359	13.0	15.0	0.0
0.46154	12.0	33.0	0.0
0.48718	10.0	12.0	0.0
0.51282	14.0	17.0	0.0
0.53846	3.0	14.0	0.0
0.5641	7.0	10.0	0.0
0.58974	5.0	16.0	0.0
0.61538	6.0	5.0	0.0
0.64103	7.0	30.0	0.0
0.66667	9.0	20.0	2.0
0.69231	5.0	17.0	1.0
0.71795	7.0	14.0	0.0
0.74359	4.0	2.0	0.0
0.76923	9.0	10.0	0.0
0.79487	5.0	2.0	0.0
0.82051	9.0	13.0	0.0
0.84615	6.0	1.0	0.0
0.87179	9.0	16.0	0.0
0.89744	3.0	7.0	0.0
0.92308	4.0	17.0	0.0
0.94872	3.0	9.0	0.0
0.97436	4.0	4.0	0.0
1.0	6.0	13.0	0.0
