f	pi	p0	pw
0.02564	658.0	419.0	12.0
0.05128	226.0	152.0	9.0
0.07692	113.0	95.0	3.0
0.10256	97.0	74.0	12.0
0.12821	63.0	78.0	3.0
0.15385	44.0	58.0	0.0
0.17949	35.0	38.0	0.0
0.20513	40.0	31.0	1.0
0.23077	21.0	24.0	0.0
0.25641	33.0	36.0	0.0
0.28205	31.0	34.0	1.0
0.30769	19.0	32.0	0.0
0.33333	25.0	18.0	1.0
0.35897	13.0	21.0	0.0
0.38462	23.0	24.0	1.0
0.41026	4.0	26.0	1.0
0.4359	8.0	9.0	0.0
0.46154	9.0	19.0	0.0
0.48718	6.0	11.0	0.0
0.51282	8.0	20.0	0.0
0.53846	10.0	10.0	0.0
0.5641	7.0	12.0	0.0
0.58974	3.0	18.0	0.0
0.61538	8.0	6.0	0.0
0.64103	7.0	12.0	1.0
0.66667	14.0	12.0	1.0
0.69231	8.0	15.0	2.0
0.71795	5.0	11.0	0.0
0.74359	10.0	4.0	0.0
0.76923	10.0	12.0	1.0
0.79487	8.0	3.0	0.0
0.82051	10.0	11.0	0.0
0.84615	12.0	3.0	0.0
0.87179	10.0	8.0	0.0
0.89744	4.0	6.0	0.0
0.92308	5.0	8.0	0.0
0.94872	6.0	10.0	0.0
0.97436	1.0	0.0	0.0
1.0	8.0	6.0	0.0
