f	pi	p0	pw
0.02564	656.0	380.0	7.0
0.05128	215.0	157.0	6.0
0.07692	129.0	91.0	1.0
0.10256	89.0	79.0	2.0
0.12821	62.0	70.0	5.0
0.15385	46.0	53.0	0.0
0.17949	39.0	34.0	0.0
0.20513	52.0	30.0	1.0
0.23077	20.0	16.0	0.0
0.25641	20.0	35.0	0.0
0.28205	20.0	27.0	1.0
0.30769	15.0	19.0	0.0
0.33333	17.0	27.0	1.0
0.35897	13.0	21.0	3.0
0.38462	28.0	27.0	1.0
0.41026	13.0	21.0	1.0
0.4359	10.0	25.0	0.0
0.46154	16.0	26.0	0.0
0.48718	7.0	16.0	0.0
0.51282	8.0	18.0	0.0
0.53846	11.0	17.0	0.0
0.5641	7.0	16.0	0.0
0.58974	5.0	21.0	0.0
0.61538	6.0	6.0	0.0
0.64103	6.0	12.0	0.0
0.66667	12.0	21.0	1.0
0.69231	5.0	13.0	1.0
0.71795	3.0	13.0	0.0
0.74359	11.0	11.0	0.0
0.76923	9.0	15.0	1.0
0.79487	8.0	2.0	0.0
0.82051	12.0	14.0	1.0
0.84615	4.0	1.0	0.0
0.87179	3.0	11.0	0.0
0.89744	4.0	10.0	0.0
0.92308	5.0	6.0	0.0
0.94872	4.0	11.0	0.0
0.97436	3.0	4.0	0.0
1.0	7.0	8.0	0.0
