f	pi	p0	pw
0.02564	684.0	408.0	12.0
0.05128	224.0	160.0	3.0
0.07692	126.0	100.0	2.0
0.10256	92.0	94.0	2.0
0.12821	69.0	84.0	2.0
0.15385	40.0	57.0	0.0
0.17949	38.0	31.0	0.0
0.20513	41.0	34.0	1.0
0.23077	18.0	27.0	0.0
0.25641	29.0	25.0	0.0
0.28205	22.0	21.0	0.0
0.30769	10.0	25.0	0.0
0.33333	20.0	20.0	0.0
0.35897	13.0	25.0	1.0
0.38462	21.0	27.0	0.0
0.41026	16.0	16.0	1.0
0.4359	15.0	25.0	0.0
0.46154	9.0	21.0	0.0
0.48718	8.0	12.0	0.0
0.51282	16.0	17.0	0.0
0.53846	9.0	16.0	0.0
0.5641	7.0	20.0	0.0
0.58974	6.0	14.0	0.0
0.61538	9.0	16.0	0.0
0.64103	10.0	16.0	0.0
0.66667	6.0	11.0	0.0
0.69231	2.0	15.0	0.0
0.71795	6.0	10.0	0.0
0.74359	9.0	8.0	0.0
0.76923	3.0	11.0	0.0
0.79487	6.0	0.0	0.0
0.82051	8.0	13.0	0.0
0.84615	8.0	3.0	0.0
0.87179	9.0	15.0	0.0
0.89744	6.0	3.0	0.0
0.92308	2.0	8.0	0.0
0.94872	2.0	7.0	0.0
0.97436	2.0	3.0	0.0
1.0	5.0	12.0	0.0
