f	pi	p0	pw
0.02564	657.0	399.0	9.0
0.05128	239.0	143.0	8.0
0.07692	133.0	108.0	4.0
0.10256	97.0	99.0	10.0
0.12821	75.0	81.0	3.0
0.15385	38.0	51.0	0.0
0.17949	39.0	39.0	0.0
0.20513	38.0	29.0	1.0
0.23077	21.0	19.0	0.0
0.25641	24.0	34.0	0.0
0.28205	30.0	39.0	1.0
0.30769	14.0	32.0	0.0
0.33333	19.0	22.0	1.0
0.35897	14.0	22.0	0.0
0.38462	19.0	27.0	3.0
0.41026	11.0	17.0	1.0
0.4359	13.0	19.0	0.0
0.46154	5.0	18.0	0.0
0.48718	8.0	9.0	0.0
0.51282	17.0	24.0	0.0
0.53846	9.0	22.0	0.0
0.5641	4.0	14.0	0.0
0.58974	4.0	10.0	0.0
0.61538	4.0	7.0	0.0
0.64103	7.0	19.0	2.0
0.66667	10.0	19.0	1.0
0.69231	13.0	8.0	0.0
0.71795	7.0	18.0	0.0
0.74359	11.0	2.0	0.0
0.76923	8.0	8.0	0.0
0.79487	7.0	4.0	0.0
0.82051	12.0	13.0	1.0
0.84615	10.0	4.0	0.0
0.87179	11.0	13.0	0.0
0.89744	3.0	8.0	0.0
0.92308	3.0	3.0	0.0
0.94872	6.0	8.0	0.0
0.97436	3.0	1.0	0.0
1.0	5.0	9.0	0.0
