f	pi	p0
0.02564	4260.0	5243.0
0.05128	1560.0	2666.0
0.07692	917.0	1698.0
0.10256	628.0	1390.0
0.12821	438.0	1093.0
0.15385	370.0	781.0
0.17949	287.0	672.0
0.20513	241.0	622.0
0.23077	231.0	584.0
0.25641	148.0	512.0
0.28205	144.0	450.0
0.30769	149.0	409.0
0.33333	106.0	358.0
0.35897	115.0	367.0
0.38462	105.0	360.0
0.41026	106.0	334.0
0.4359	87.0	291.0
0.46154	66.0	266.0
0.48718	66.0	280.0
0.51282	88.0	239.0
0.53846	94.0	260.0
0.5641	80.0	230.0
0.58974	73.0	194.0
0.61538	57.0	208.0
0.64103	65.0	221.0
0.66667	67.0	206.0
0.69231	55.0	189.0
0.71795	43.0	183.0
0.74359	44.0	162.0
0.76923	40.0	167.0
0.79487	37.0	180.0
0.82051	38.0	156.0
0.84615	39.0	148.0
0.87179	54.0	125.0
0.89744	47.0	141.0
0.92308	28.0	126.0
0.94872	36.0	126.0
0.97436	38.0	113.0
1.0	48.0	117.0
