f	pi	p0
0.02564	4316.0	5131.0
0.05128	1579.0	2563.0
0.07692	953.0	1742.0
0.10256	629.0	1380.0
0.12821	456.0	1144.0
0.15385	368.0	815.0
0.17949	309.0	709.0
0.20513	251.0	681.0
0.23077	210.0	642.0
0.25641	128.0	583.0
0.28205	163.0	485.0
0.30769	157.0	430.0
0.33333	132.0	350.0
0.35897	108.0	367.0
0.38462	121.0	373.0
0.41026	98.0	342.0
0.4359	119.0	276.0
0.46154	71.0	275.0
0.48718	71.0	224.0
0.51282	81.0	244.0
0.53846	72.0	267.0
0.5641	60.0	237.0
0.58974	73.0	221.0
0.61538	49.0	197.0
0.64103	52.0	218.0
0.66667	54.0	190.0
0.69231	51.0	177.0
0.71795	47.0	174.0
0.74359	47.0	158.0
0.76923	49.0	156.0
0.79487	31.0	204.0
0.82051	31.0	141.0
0.84615	30.0	164.0
0.87179	45.0	136.0
0.89744	34.0	141.0
0.92308	26.0	148.0
0.94872	42.0	115.0
0.97436	39.0	114.0
1.0	43.0	144.0
