f	pi	p0
0.02564	4386.0	5281.0
0.05128	1572.0	2611.0
0.07692	978.0	1855.0
0.10256	630.0	1372.0
0.12821	442.0	1136.0
0.15385	392.0	867.0
0.17949	284.0	713.0
0.20513	220.0	677.0
0.23077	200.0	593.0
0.25641	146.0	501.0
0.28205	160.0	499.0
0.30769	152.0	381.0
0.33333	138.0	386.0
0.35897	118.0	342.0
0.38462	118.0	363.0
0.41026	92.0	340.0
0.4359	109.0	327.0
0.46154	85.0	277.0
0.48718	80.0	251.0
0.51282	79.0	238.0
0.53846	80.0	250.0
0.5641	58.0	209.0
0.58974	79.0	193.0
0.61538	55.0	221.0
0.64103	50.0	205.0
0.66667	57.0	191.0
0.69231	53.0	181.0
0.71795	57.0	155.0
0.74359	60.0	167.0
0.76923	44.0	154.0
0.79487	45.0	181.0
0.82051	55.0	140.0
0.84615	31.0	155.0
0.87179	42.0	119.0
0.89744	50.0	127.0
0.92308	18.0	135.0
0.94872	23.0	118.0
0.97436	52.0	104.0
1.0	42.0	120.0
