f	pi	p0
0.02564	4313.0	5144.0
0.05128	1577.0	2533.0
0.07692	896.0	1722.0
0.10256	599.0	1395.0
0.12821	453.0	1138.0
0.15385	378.0	856.0
0.17949	262.0	746.0
0.20513	260.0	664.0
0.23077	217.0	590.0
0.25641	162.0	488.0
0.28205	154.0	423.0
0.30769	149.0	378.0
0.33333	127.0	382.0
0.35897	136.0	351.0
0.38462	111.0	396.0
0.41026	113.0	358.0
0.4359	84.0	282.0
0.46154	70.0	287.0
0.48718	70.0	243.0
0.51282	80.0	265.0
0.53846	97.0	246.0
0.5641	74.0	235.0
0.58974	103.0	220.0
0.61538	56.0	197.0
0.64103	54.0	226.0
0.66667	53.0	213.0
0.69231	54.0	192.0
0.71795	54.0	180.0
0.74359	41.0	173.0
0.76923	52.0	150.0
0.79487	37.0	173.0
0.82051	39.0	146.0
0.84615	33.0	161.0
0.87179	36.0	118.0
0.89744	40.0	130.0
0.92308	27.0	155.0
0.94872	36.0	132.0
0.97436	40.0	97.0
1.0	33.0	112.0
