f	pi	p0
0.02564	4302.0	5226.0
0.05128	1624.0	2629.0
0.07692	844.0	1805.0
0.10256	680.0	1370.0
0.12821	451.0	1119.0
0.15385	413.0	862.0
0.17949	306.0	710.0
0.20513	245.0	646.0
0.23077	217.0	628.0
0.25641	145.0	461.0
0.28205	158.0	426.0
0.30769	134.0	405.0
0.33333	128.0	386.0
0.35897	129.0	347.0
0.38462	110.0	353.0
0.41026	115.0	335.0
0.4359	103.0	318.0
0.46154	71.0	297.0
0.48718	70.0	274.0
0.51282	79.0	274.0
0.53846	84.0	256.0
0.5641	55.0	232.0
0.58974	67.0	217.0
0.61538	58.0	202.0
0.64103	66.0	196.0
0.66667	64.0	224.0
0.69231	49.0	185.0
0.71795	51.0	192.0
0.74359	40.0	166.0
0.76923	49.0	175.0
0.79487	42.0	211.0
0.82051	30.0	156.0
0.84615	30.0	167.0
0.87179	33.0	127.0
0.89744	54.0	113.0
0.92308	37.0	134.0
0.94872	34.0	126.0
0.97436	49.0	113.0
1.0	35.0	117.0
