f	pi	p0
0.02564	4249.0	5123.0
0.05128	1512.0	2590.0
0.07692	937.0	1817.0
0.10256	616.0	1380.0
0.12821	459.0	1174.0
0.15385	392.0	813.0
0.17949	316.0	700.0
0.20513	259.0	643.0
0.23077	217.0	604.0
0.25641	163.0	529.0
0.28205	155.0	463.0
0.30769	148.0	393.0
0.33333	132.0	381.0
0.35897	120.0	337.0
0.38462	111.0	339.0
0.41026	90.0	327.0
0.4359	107.0	302.0
0.46154	81.0	300.0
0.48718	71.0	241.0
0.51282	98.0	235.0
0.53846	84.0	250.0
0.5641	71.0	197.0
0.58974	70.0	213.0
0.61538	61.0	225.0
0.64103	52.0	210.0
0.66667	52.0	187.0
0.69231	49.0	197.0
0.71795	44.0	180.0
0.74359	46.0	153.0
0.76923	52.0	166.0
0.79487	33.0	173.0
0.82051	44.0	155.0
0.84615	27.0	146.0
0.87179	30.0	117.0
0.89744	37.0	143.0
0.92308	34.0	136.0
0.94872	43.0	141.0
0.97436	35.0	95.0
1.0	52.0	127.0
