f	pi	p0
0.02564	4349.0	5160.0
0.05128	1660.0	2545.0
0.07692	992.0	1767.0
0.10256	617.0	1366.0
0.12821	485.0	1100.0
0.15385	364.0	870.0
0.17949	307.0	697.0
0.20513	236.0	649.0
0.23077	189.0	611.0
0.25641	145.0	496.0
0.28205	169.0	444.0
0.30769	127.0	421.0
0.33333	131.0	365.0
0.35897	146.0	409.0
0.38462	106.0	353.0
0.41026	122.0	348.0
0.4359	97.0	253.0
0.46154	70.0	281.0
0.48718	76.0	227.0
0.51282	84.0	252.0
0.53846	75.0	284.0
0.5641	68.0	231.0
0.58974	77.0	232.0
0.61538	42.0	202.0
0.64103	58.0	214.0
0.66667	55.0	204.0
0.69231	57.0	177.0
0.71795	54.0	148.0
0.74359	40.0	173.0
0.76923	51.0	159.0
0.79487	43.0	191.0
0.82051	44.0	139.0
0.84615	31.0	115.0
0.87179	48.0	127.0
0.89744	47.0	117.0
0.92308	25.0	118.0
0.94872	33.0	118.0
0.97436	42.0	103.0
1.0	35.0	114.0
