f	pi	p0
0.02564	4361.0	5194.0
0.05128	1544.0	2534.0
0.07692	856.0	1724.0
0.10256	560.0	1331.0
0.12821	477.0	1094.0
0.15385	383.0	800.0
0.17949	238.0	674.0
0.20513	247.0	627.0
0.23077	211.0	589.0
0.25641	172.0	520.0
0.28205	176.0	492.0
0.30769	121.0	374.0
0.33333	124.0	361.0
0.35897	126.0	342.0
0.38462	110.0	367.0
0.41026	101.0	334.0
0.4359	101.0	286.0
0.46154	57.0	286.0
0.48718	61.0	231.0
0.51282	80.0	271.0
0.53846	75.0	255.0
0.5641	66.0	236.0
0.58974	65.0	211.0
0.61538	47.0	201.0
0.64103	47.0	225.0
0.66667	53.0	199.0
0.69231	55.0	189.0
0.71795	60.0	163.0
0.74359	58.0	156.0
0.76923	50.0	167.0
0.79487	38.0	195.0
0.82051	31.0	142.0
0.84615	22.0	157.0
0.87179	36.0	125.0
0.89744	36.0	120.0
0.92308	35.0	145.0
0.94872	34.0	134.0
0.97436	49.0	105.0
1.0	31.0	118.0
