f	pi	p0
0.02564	4335.0	5288.0
0.05128	1584.0	2611.0
0.07692	922.0	1707.0
0.10256	664.0	1395.0
0.12821	429.0	1121.0
0.15385	415.0	783.0
0.17949	304.0	705.0
0.20513	262.0	622.0
0.23077	230.0	554.0
0.25641	185.0	517.0
0.28205	167.0	492.0
0.30769	152.0	421.0
0.33333	122.0	366.0
0.35897	125.0	366.0
0.38462	103.0	347.0
0.41026	88.0	355.0
0.4359	106.0	315.0
0.46154	65.0	258.0
0.48718	84.0	259.0
0.51282	78.0	254.0
0.53846	82.0	255.0
0.5641	68.0	230.0
0.58974	70.0	229.0
0.61538	58.0	203.0
0.64103	70.0	213.0
0.66667	59.0	176.0
0.69231	75.0	169.0
0.71795	57.0	155.0
0.74359	45.0	171.0
0.76923	40.0	145.0
0.79487	53.0	174.0
0.82051	41.0	158.0
0.84615	23.0	175.0
0.87179	27.0	127.0
0.89744	44.0	103.0
0.92308	29.0	116.0
0.94872	34.0	101.0
0.97436	45.0	90.0
1.0	44.0	103.0
