f	pi	p0
0.02564	4323.0	5219.0
0.05128	1585.0	2514.0
0.07692	944.0	1799.0
0.10256	622.0	1466.0
0.12821	453.0	1141.0
0.15385	395.0	818.0
0.17949	289.0	707.0
0.20513	235.0	650.0
0.23077	193.0	567.0
0.25641	172.0	534.0
0.28205	159.0	437.0
0.30769	161.0	384.0
0.33333	133.0	345.0
0.35897	132.0	353.0
0.38462	98.0	362.0
0.41026	95.0	345.0
0.4359	95.0	297.0
0.46154	81.0	258.0
0.48718	97.0	214.0
0.51282	77.0	253.0
0.53846	89.0	245.0
0.5641	62.0	236.0
0.58974	65.0	213.0
0.61538	66.0	198.0
0.64103	68.0	210.0
0.66667	60.0	186.0
0.69231	63.0	208.0
0.71795	36.0	191.0
0.74359	50.0	183.0
0.76923	57.0	184.0
0.79487	38.0	174.0
0.82051	36.0	177.0
0.84615	35.0	163.0
0.87179	30.0	134.0
0.89744	46.0	132.0
0.92308	23.0	119.0
0.94872	32.0	103.0
0.97436	48.0	104.0
1.0	43.0	132.0
