f	pi	p0
0.02564	4326.0	5076.0
0.05128	1530.0	2606.0
0.07692	891.0	1756.0
0.10256	656.0	1350.0
0.12821	480.0	1171.0
0.15385	367.0	844.0
0.17949	285.0	697.0
0.20513	227.0	618.0
0.23077	201.0	596.0
0.25641	181.0	499.0
0.28205	162.0	498.0
0.30769	135.0	365.0
0.33333	129.0	379.0
0.35897	120.0	370.0
0.38462	127.0	336.0
0.41026	101.0	308.0
0.4359	99.0	252.0
0.46154	66.0	242.0
0.48718	75.0	236.0
0.51282	74.0	215.0
0.53846	86.0	255.0
0.5641	70.0	215.0
0.58974	82.0	242.0
0.61538	53.0	212.0
0.64103	74.0	227.0
0.66667	54.0	205.0
0.69231	53.0	181.0
0.71795	48.0	167.0
0.74359	59.0	167.0
0.76923	56.0	174.0
0.79487	47.0	204.0
0.82051	34.0	162.0
0.84615	35.0	136.0
0.87179	39.0	131.0
0.89744	52.0	115.0
0.92308	34.0	130.0
0.94872	41.0	111.0
0.97436	31.0	120.0
1.0	43.0	145.0
