f	pi	p0
0.02564	4326.0	5212.0
0.05128	1570.0	2565.0
0.07692	959.0	1797.0
0.10256	639.0	1395.0
0.12821	493.0	1106.0
0.15385	341.0	876.0
0.17949	306.0	673.0
0.20513	254.0	626.0
0.23077	195.0	606.0
0.25641	165.0	522.0
0.28205	161.0	478.0
0.30769	140.0	403.0
0.33333	131.0	381.0
0.35897	148.0	329.0
0.38462	94.0	339.0
0.41026	104.0	360.0
0.4359	91.0	261.0
0.46154	70.0	279.0
0.48718	61.0	211.0
0.51282	94.0	249.0
0.53846	76.0	240.0
0.5641	78.0	241.0
0.58974	72.0	223.0
0.61538	56.0	198.0
0.64103	44.0	182.0
0.66667	53.0	194.0
0.69231	60.0	193.0
0.71795	54.0	201.0
0.74359	53.0	169.0
0.76923	54.0	135.0
0.79487	37.0	192.0
0.82051	31.0	143.0
0.84615	37.0	148.0
0.87179	35.0	127.0
0.89744	41.0	142.0
0.92308	27.0	150.0
0.94872	36.0	135.0
0.97436	46.0	105.0
1.0	40.0	131.0
